brand,condition,door_count,first_owner,fiscal_power,fuel_type,mileage,model,origin,price,sector,seller_city,transmission,year,publication_Year,publication_Month,publication_Day,publication_Weekday,Is_Weekend,Days_since_posted,Alloy_wheels,Airbags,Air_conditioning,Navigation_system,Sunroof,Leather_seats,Parking_sensors,Rear_camera,Electric_windows,ABS,ESP,Cruise_control,Speed_limiter,CD/MP3/Bluetooth,On_board_computer,Central_locking
renault,Excellent,5,Oui,7,diesel,124999,Kangoo,WW au Maroc,140000,Meknes,Wislane,Manuelle,2019,2024,9,14,7,1,228,False,True,True,False,False,False,True,False,False,True,False,False,True,True,False,False
volkswagen,Excellent,5,Oui,8,diesel,77499,Golf 8,Dédouanée,265000,Khouribga,Toute la ville,Manuelle,2020,2025,4,11,6,1,19,True,True,True,False,False,False,True,False,False,True,False,False,True,True,True,False
bmw,Excellent,5,Non,8,diesel,154999,Série 4,WW au Maroc,279999,Casablanca,C.I.L,Automatique,2017,2025,3,29,7,1,32,True,True,True,False,False,False,True,False,False,True,True,False,True,True,True,False
renault,Excellent,3,Non,7,diesel,274999,Kangoo,Importée neuve,75000,Agadir Melloul,Toute la ville,Manuelle,2010,2025,1,12,1,0,108,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
bmw,Excellent,5,Non,8,diesel,164999,Série 5,WW au Maroc,185000,Rabat,Hay Riad,Automatique,2012,2025,3,13,5,0,48,True,True,True,False,False,False,True,False,False,True,True,False,True,True,True,False
audi,Très bon,5,Non,8,diesel,194999,Q5,Dédouanée,200000,Rabat,Hassan,Automatique,2012,2025,4,10,5,0,20,True,True,True,False,False,False,False,False,False,True,True,False,True,True,True,False
fiat,Bon,5,Non,7,diesel,134999,Doblo,WW au Maroc,85000,Nador,Aarid,Manuelle,2016,2025,2,11,3,0,78,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False
mini,Neuf,5,Non,8,essence,124999,CountryMan,WW au Maroc,103000,Temara,Riad Oulad Mtaa,Manuelle,2012,2025,4,12,7,1,18,True,True,True,False,False,False,True,False,False,True,False,False,False,True,False,False
volkswagen,Très bon,5,Non,8,diesel,22499,Golf 4,Dédouanée,80000,Meknes,Marjane 2,Manuelle,2001,2025,2,11,3,0,78,True,True,True,False,False,False,True,False,False,True,True,False,True,True,False,False
hyundai,Neuf,5,Oui,6,diesel,62499,Tucson,WW au Maroc,275000,El Jadida,Centre,Automatique,2023,2025,4,8,3,0,22,True,True,True,False,False,False,True,False,False,True,True,False,True,True,True,False
renault,Excellent,5,Non,8,essence,12499,Clio,WW au Maroc,45000,El Kelaa des Sraghna,Toute la ville,Manuelle,2005,2025,2,11,3,0,78,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
seat,Très bon,5,Oui,6,diesel,104999,Arona,WW au Maroc,170000,El Jadida,Centre,Manuelle,2021,2025,1,12,1,0,108,True,True,True,False,False,False,True,False,False,True,False,False,True,True,False,False
volkswagen,Très bon,5,Non,8,diesel,224999,Passat,Importée neuve,95000,Fes,Autre secteur,Automatique,2008,2025,1,12,1,0,108,True,True,True,False,False,False,True,False,False,True,True,False,True,True,False,False
land rover,Excellent,5,Oui,8,diesel,97499,Discovery Sport,WW au Maroc,350000,Rabat,Hay Riad,Automatique,2020,2025,3,13,5,0,48,True,True,True,False,True,False,True,False,False,True,True,False,True,True,True,False
ford,Excellent,5,Oui,6,diesel,97499,Fiesta,WW au Maroc,115000,Agadir,Tassila,Manuelle,2018,2025,1,12,1,0,108,False,True,True,False,False,False,False,False,False,False,False,False,False,True,True,False
fiat,Très bon,5,Non,7,essence,104999,Panda,WW au Maroc,80000,Tanger,Al Mandar Al Jamil,Manuelle,2018,2025,2,11,3,0,78,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False
nissan,Très bon,5,Non,6,diesel,32499,Qashqai,WW au Maroc,128000,Martil,Toute la ville,Manuelle,2012,2025,2,11,3,0,78,True,True,True,False,False,False,True,False,False,True,False,False,True,False,False,False
kia,Très bon,5,Non,6,essence,164999,Picanto,WW au Maroc,58000,Marrakech,Hay Al Hassani,Manuelle,2008,2025,3,22,7,1,39,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False
volkswagen,Très bon,5,Non,8,diesel,324999,Jetta,WW au Maroc,72000,Casablanca,Oulfa,Manuelle,2006,2025,1,12,1,0,108,True,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False
volkswagen,Excellent,5,Oui,8,diesel,114999,Touareg,WW au Maroc,339000,Casablanca,Ain Sebaa,Automatique,2020,2025,1,12,1,0,108,True,True,True,False,False,False,True,False,False,True,True,False,True,True,True,False
renault,Excellent,5,Non,6,diesel,184999,Scenic,WW au Maroc,82000,Meknes,Marjane 2,Manuelle,2008,2024,9,14,7,1,228,False,True,True,False,False,False,True,False,False,True,True,False,False,True,False,False
toyota,Très bon,5,Oui,6,essence,77499,Yaris,WW au Maroc,110000,Casablanca,Ain Sebaa,Manuelle,2019,2025,1,12,1,0,108,False,True,True,False,False,False,True,False,False,True,False,False,False,True,False,False
fiat,Excellent,5,Oui,6,diesel,67499,Tipo,WW au Maroc,138000,Tanger,Centre,Manuelle,2019,2025,4,11,6,1,19,True,True,True,False,False,False,True,False,False,True,True,False,True,True,True,False
peugeot,Très bon,5,Non,8,diesel,87499,3008,WW au Maroc,245000,Kenitra,Autre secteur,Automatique,2020,2025,3,27,5,0,34,True,True,True,False,False,False,True,False,False,True,True,False,True,True,True,False
honda,Très bon,5,Non,7,essence,154999,Jazz,WW au Maroc,115000,Casablanca,Californie,Automatique,2017,2025,4,11,6,1,19,False,True,True,False,False,False,True,False,False,True,True,False,True,True,True,False
citroen,Très bon,5,Non,6,diesel,104999,C3,WW au Maroc,123000,Rabat,Hay el Fath,Manuelle,2019,2025,4,12,7,1,18,True,True,True,False,False,False,True,False,False,True,True,False,True,True,True,False
citroen,Excellent,5,Oui,6,diesel,67499,C5,WW au Maroc,230000,Agadir,Haut-Founty,Manuelle,2022,2025,3,14,6,1,47,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
kia,Très bon,5,Non,6,essence,224999,Picanto,WW au Maroc,46000,Ain Harrouda,Toute la ville,Manuelle,2004,2025,3,14,6,1,47,False,True,False,False,False,False,False,False,False,True,False,False,False,True,True,False
peugeot,Très bon,5,Non,6,diesel,184999,206,WW au Maroc,45000,Taounate,Toute la ville,Manuelle,2000,2025,2,11,3,0,78,False,True,True,False,False,False,False,False,False,True,True,False,False,True,True,False
renault,Correct,5,Non,6,diesel,144999,Kangoo,WW au Maroc,132000,Tanger,Ain El Hayani,Manuelle,2020,2025,3,13,5,0,48,True,True,True,False,False,False,False,False,False,True,False,False,True,True,True,False
dacia,Excellent,5,Oui,6,diesel,12499,Logan,WW au Maroc,160000,Tanger,Achennad,Manuelle,2023,2025,1,12,1,0,108,True,True,True,False,False,False,True,False,False,True,True,False,True,True,True,False
mercedes-benz,Excellent,5,Non,9,diesel,154999,Classe CLA,Dédouanée,220000,Casablanca,Ain Sebaa,Automatique,2015,2025,4,12,7,1,18,True,True,True,False,False,False,True,False,False,True,True,False,True,True,True,False
ssangyong,Bon,5,Non,8,diesel,274999,Actyon,WW au Maroc,53000,Agadir,El Houda,Manuelle,2007,2025,3,20,5,0,41,True,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False
dacia,Excellent,5,Non,6,diesel,104999,Logan,Importée neuve,95000,Casablanca,Californie,Manuelle,2020,2025,1,12,1,0,108,True,True,False,False,False,False,True,False,False,False,False,False,True,True,True,False
rover,Excellent,5,Oui,14,essence,194999,75,WW au Maroc,50000,Fes,Agdal,Manuelle,2000,2025,3,20,5,0,41,True,True,True,False,False,False,False,False,False,True,False,False,False,True,True,False
fiat,Excellent,5,Non,5,diesel,164999,Fiorino,WW au Maroc,107000,Meknes,Mèdina,Manuelle,2018,2024,10,14,2,0,198,False,True,True,False,False,False,True,False,False,True,False,False,False,True,False,False
mercedes-benz,Excellent,5,Non,8,diesel,274999,220,WW au Maroc,133000,Rabat,Guich Oudaya,Automatique,2009,2025,2,11,3,0,78,True,True,True,False,False,False,True,False,False,True,True,False,True,True,True,False
fiat,Bon,5,Oui,7,diesel,27499,Palio,WW au Maroc,350000,Temara,Ain Atig,Manuelle,2003,2025,1,12,1,0,108,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
honda,Bon,5,Non,9,essence,194999,Civic,WW au Maroc,37000,Rabat,Taqaddoum,Manuelle,2000,2025,2,11,3,0,78,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False
volkswagen,Excellent,5,Non,8,diesel,224999,Caddy,Dédouanée,236000,Fes,Centre,Automatique,2020,2025,4,12,7,1,18,True,True,True,False,False,False,True,False,False,True,True,False,True,True,True,False
dacia,Très bon,5,Oui,6,diesel,22499,Sandero,WW au Maroc,160000,Temara,Centre Ville,Manuelle,2023,2025,1,12,1,0,108,True,True,True,False,False,False,True,False,False,True,False,False,True,True,True,False
dacia,Excellent,5,Oui,6,diesel,154999,Duster,WW au Maroc,148000,Mohammedia,El Alia,Automatique,2020,2025,2,11,3,0,78,True,True,True,False,False,False,True,False,False,True,True,False,True,True,True,False
opel,Très bon,5,Non,7,diesel,154999,Astra,WW au Maroc,118500,Marrakech,Autre secteur,Manuelle,2017,2025,2,11,3,0,78,True,True,True,False,False,False,False,False,False,True,True,False,True,True,False,False
volkswagen,Excellent,5,Oui,8,diesel,104999,Tiguan,WW au Maroc,300000,Casablanca,Parc,Automatique,2018,2025,2,11,3,0,78,True,False,True,False,True,False,True,False,False,True,True,False,True,True,True,False
dacia,Correct,5,Oui,7,diesel,7499,Sandero,WW au Maroc,185000,Tanger,Ahlane,Manuelle,2024,2024,10,14,2,0,198,True,True,True,False,True,False,True,False,False,True,True,False,True,True,True,False
dacia,Excellent,5,Non,6,diesel,114999,Logan,Dédouanée,98000,Fes,Agdal,Manuelle,2017,2025,1,12,1,0,108,False,False,True,False,False,False,False,False,False,True,True,False,True,True,False,False
toyota,Très bon,5,Non,8,diesel,17499,Verso,Dédouanée,70000,Kenitra,Ouled Oujih,Manuelle,2008,2024,9,14,7,1,228,True,True,True,False,False,False,False,False,False,True,True,False,True,True,True,False
kia,Très bon,5,Non,6,essence,224999,Picanto,WW au Maroc,45000,Safi,Autre secteur,Manuelle,2007,2025,3,23,1,0,38,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
citroen,Très bon,5,Non,6,diesel,22499,C5,WW au Maroc,58000,Casablanca,Al Qods,Manuelle,2008,2024,10,14,2,0,198,True,True,True,False,False,False,True,False,False,True,True,False,True,True,True,False
volvo,Correct,5,Non,8,diesel,174999,XC60,WW au Maroc,340000,Meknes,Bele Vue,Automatique,2020,2025,2,11,3,0,78,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
honda,Très bon,5,Non,11,essence,154999,CR-V,WW au Maroc,63000,Casablanca,Ben M'sick,Automatique,2007,2025,2,11,3,0,78,True,True,True,False,True,False,True,False,False,True,True,False,False,False,False,False
land rover,Excellent,5,Non,12,diesel,164999,Range Rover Sport,WW au Maroc,330000,Casablanca,Ain Sebaa,Automatique,2016,2025,2,11,3,0,78,True,True,True,False,True,False,True,False,False,True,True,False,True,True,True,False
hyundai,Excellent,5,Non,8,diesel,97499,Santa Fe,WW au Maroc,198000,Tanger,Centre ville,Automatique,2017,2025,1,12,1,0,108,True,True,True,False,False,False,True,False,False,True,True,False,True,True,True,False
audi,Excellent,5,Non,8,diesel,224999,A4,WW au Maroc,165000,Agadir,Av des Far,Manuelle,2015,2025,4,2,4,0,28,True,True,True,False,False,False,True,False,False,True,True,False,True,True,True,False
seat,Bon,5,Non,8,diesel,424999,Ibiza,WW au Maroc,43000,Ain Taoujdate,Toute la ville,Manuelle,2001,2025,3,13,5,0,48,True,True,True,False,False,False,False,False,False,True,False,False,False,True,False,False
geely,Excellent,5,Non,6,essence,57499,LC,WW au Maroc,40000,Marrakech,Allal El Fassi,Manuelle,2012,2025,1,12,1,0,108,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
volkswagen,Excellent,5,Non,8,diesel,124999,Passat,WW au Maroc,183000,Casablanca,Maarif,Automatique,2018,2025,4,12,7,1,18,True,True,True,False,False,False,True,False,False,True,True,False,True,True,True,False
mercedes-benz,Excellent,5,Oui,9,diesel,104999,220,Dédouanée,420000,Rabat,Hay Riad,Automatique,2020,2025,3,13,5,0,48,True,True,True,False,True,False,True,False,False,True,True,False,True,True,True,False
volkswagen,Excellent,5,Non,8,diesel,174999,Tiguan,Dédouanée,360000,Agadir,Hay Mohammadi,Automatique,2021,2025,3,22,7,1,39,True,True,True,False,False,False,True,False,False,True,True,False,True,True,True,False
bmw,Excellent,5,Non,12,diesel,174999,X5,Dédouanée,65000,Khouribga,Toute la ville,Automatique,2004,2024,9,14,7,1,228,True,True,True,False,True,False,True,False,False,True,False,False,True,True,False,False
dacia,Très bon,5,Oui,6,diesel,134999,Dokker,WW au Maroc,142000,Marrakech,Guéliz,Manuelle,2020,2025,1,12,1,0,108,True,True,True,False,False,False,True,False,False,True,True,False,True,True,True,False
dacia,Excellent,5,Oui,6,diesel,27499,Duster,WW au Maroc,280000,Unknown,Toute la ville,Automatique,2024,2025,3,26,4,0,35,True,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False
volkswagen,Très bon,5,Non,8,essence,2499,Golf 5,WW au Maroc,105000,Mohammedia,Centre Ville,Manuelle,2004,2025,3,13,5,0,48,True,True,True,False,False,False,True,False,False,True,True,False,True,True,True,False
fiat,Très bon,5,Non,5,diesel,154999,500L,WW au Maroc,105000,Casablanca,2 Mars,Manuelle,2015,2025,2,11,3,0,78,True,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False
citroen,Excellent,5,Non,6,diesel,7499,C-Elysée,WW au Maroc,130000,Sale,Sala El Jadida,Manuelle,2022,2025,3,18,3,0,43,True,True,True,False,True,False,True,False,False,False,False,False,True,False,True,False
seat,Très bon,5,Non,6,diesel,154999,Leon,WW au Maroc,135000,Rabat,Hassan,Manuelle,2014,2025,4,6,1,0,24,True,True,True,False,False,False,True,False,False,True,True,False,True,True,True,False
dacia,Excellent,5,Oui,6,diesel,72499,Sandero,WW au Maroc,124000,Casablanca,Val Fleuri,Manuelle,2022,2025,4,12,7,1,18,False,True,True,False,False,False,True,False,False,True,True,False,True,True,False,False
dacia,Excellent,5,Non,6,diesel,134999,Logan,WW au Maroc,114000,Casablanca,Errahma,Manuelle,2018,2024,10,14,2,0,198,True,True,True,False,False,False,True,False,False,False,False,False,True,True,True,False
mercedes-benz,Très bon,5,Non,9,diesel,134999,Classe CLA,WW au Maroc,219000,Casablanca,Hay El Farah,Automatique,2014,2025,2,11,3,0,78,True,True,True,False,False,False,True,False,False,True,True,False,True,True,True,False
land rover,Excellent,5,Oui,12,diesel,274999,Range Rover Sport,WW au Maroc,290000,Bouznika,Quartier Industriel,Automatique,2016,2025,3,13,5,0,48,True,True,True,False,True,False,True,False,False,False,False,False,True,True,False,False
audi,Excellent,5,Oui,8,diesel,144999,Q5,WW au Maroc,289900,Casablanca,Route d'Azemmour,Automatique,2017,2025,3,26,4,0,35,True,True,True,False,False,False,True,False,False,True,True,False,True,True,True,False
mercedes-benz,Très bon,5,Non,6,diesel,224999,Classe C,Dédouanée,220000,Oujda,Autre secteur,Automatique,2015,2025,3,18,3,0,43,True,True,True,False,False,False,True,False,False,True,True,False,True,True,True,False
kia,Très bon,5,Non,10,diesel,224999,Sorento,WW au Maroc,58000,Casablanca,Errahma,Manuelle,2007,2025,3,13,5,0,48,True,True,True,False,False,False,True,False,False,True,True,False,True,True,True,False
dacia,Très bon,5,Oui,6,diesel,134999,Logan,WW au Maroc,137000,Casablanca,Aïn Borja,Manuelle,2022,2025,3,13,5,0,48,True,True,True,False,False,False,True,False,False,True,True,False,True,True,True,False
volkswagen,Très bon,5,Non,8,diesel,144999,Golf 7,Dédouanée,290000,Tétouan,Centre ville,Automatique,2018,2025,3,13,5,0,48,True,True,True,False,False,False,True,False,False,True,False,False,True,True,True,False
changan,Excellent,5,Oui,8,essence,22499,Jolion,WW au Maroc,120000,Casablanca,Maarif,Automatique,2024,2025,4,9,4,0,21,True,True,True,False,True,False,True,False,False,True,False,False,True,True,False,False
audi,Excellent,5,Non,8,diesel,22499,A4,WW au Maroc,215000,Marrakech,Guéliz,Automatique,2017,2025,4,8,3,0,22,True,True,True,False,False,False,True,False,False,True,True,False,True,True,True,False
citroen,Excellent,5,Non,6,diesel,274999,C4,WW au Maroc,62000,Deroua,Toute la ville,Manuelle,2006,2025,3,28,6,1,33,False,True,True,False,False,False,False,False,False,True,True,False,True,True,True,False
ssangyong,Neuf,5,Oui,11,diesel,124999,Kyron,WW au Maroc,46000,El Jadida,Al Kodia,Manuelle,2007,2025,1,12,1,0,108,True,True,True,False,False,False,True,False,False,True,False,False,True,True,True,False
jaguar,Excellent,5,Oui,8,diesel,134999,XF,WW au Maroc,250000,Casablanca,Belvédère,Automatique,2018,2025,4,12,7,1,18,True,True,True,False,True,False,True,False,False,True,True,False,True,True,True,False
peugeot,Excellent,3,Non,9,essence,124999,208,Importée neuve,115000,Tétouan,Centre ville,Manuelle,2015,2025,4,5,7,1,25,True,True,True,False,False,False,True,False,False,True,True,False,True,True,True,False
toyota,Excellent,5,Non,9,diesel,274999,RAV 4,WW au Maroc,224999,Temara,Centre Ville,Automatique,2018,2025,2,11,3,0,78,True,True,True,False,True,False,False,False,False,True,True,False,True,True,True,False
citroen,Excellent,5,Oui,6,diesel,67499,C5,WW au Maroc,230000,Laayoune,Toute la ville,Manuelle,2022,2025,3,15,7,1,46,True,True,True,False,True,False,True,False,False,True,True,False,True,True,True,False
nissan,Très bon,5,Oui,6,diesel,114999,Qashqai,WW au Maroc,177000,Mohammedia,El Alia,Manuelle,2017,2025,4,4,6,1,26,True,True,True,False,False,False,True,False,False,True,True,False,True,False,True,False
renault,Très bon,5,Oui,7,diesel,7499,Kangoo,WW au Maroc,150000,Agadir,Amsernate,Manuelle,2020,2025,3,13,5,0,48,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
jeep,Excellent,5,Non,6,diesel,104999,Renegade,WW au Maroc,183000,Marrakech,Hay Targa,Automatique,2020,2025,2,11,3,0,78,True,True,True,False,False,False,True,False,False,True,False,False,True,True,False,False
opel,Très bon,5,Non,5,essence,2499,Corsa,WW au Maroc,70000,Sale,Sala El Jadida,Manuelle,2011,2025,2,11,3,0,78,False,True,True,False,False,False,False,False,False,True,False,False,True,True,False,False
volkswagen,Excellent,5,Oui,8,diesel,144999,Jetta,WW au Maroc,178000,Casablanca,Hay Sadri,Automatique,2020,2025,4,12,7,1,18,True,False,True,False,False,False,True,False,False,True,True,False,True,True,True,False
